featureType,lat,lon,cityName,countryCode,geonameId,featureCode,population,source,year
point,55.07556,22.76416,Jurbarkas,LT,598655,PPLA2,10186,Wikipedia states Jurbarkas was first documented in 1259 as the Teutonic Knights’ Georgenburg castle. (https://en.wikipedia.org/wiki/Jurbarkas),1259
point,56.23939,23.61541,Joniškis,LT,598796,PPLA2,11113,The Joniškis municipality says the settlement name Joniškis was first mentioned in a written historical source on 23 February 1536. (https://joniskis.lt/naujienos/13/2026-metu-zymiausi-ivykiai-datos-sukaktys-joniskio-rajone%3A3224),1536
point,55.08014,24.27544,Jonava,LT,598818,PPLA2,26423,"Wikipedia lists Jonava as first mentioned in 1740, which is used here for the city proper. (https://en.wikipedia.org/wiki/Jonava)",1740
point,54.82139,23.8713,Garliava,LT,599504,PPL,9873,"Wikipedia says 1809 is generally viewed as the year Garliava was founded, when the settlement was established around the church. (https://en.wikipedia.org/wiki/Garliava)",1809
point,55.70951,21.39441,Gargždai,LT,599506,PPL,16433,Wikipedia states Gargždai was first mentioned in written sources in 1253 in the partition act of the Teutonic Order and the Curonian Bishopric. (https://en.wikipedia.org/wiki/Garg%C5%BEdai),1253
point,54.78544,24.66302,Elektrėnai,LT,599602,PPL,13501,The official Visit Elektrėnai history page says the creation of Elektrėnai started in 1961; this is used as the first historical record for this modern planned city. (https://www.visit-elektrenai.lt/en/info/history-of-elektrenai/),1961
point,54.01573,23.98703,Druskininkai,LT,599757,PPLA2,12055,Wikipedia’s history section says the first written mention of Druskininkai dates to 1636. (https://en.wikipedia.org/wiki/Druskininkai),1636
point,56.2,24.75,Birzai,LT,600438,PPL,14911,Wikipedia says Biržai’s first written mention dates to 1455. (https://en.wikipedia.org/wiki/Bir%C5%BEai),1455
point,55.52557,25.10264,Anykščiai,LT,600994,PPL,10575,Wikipedia says Anykščiai was first mentioned on 7 November 1442. (https://en.wikipedia.org/wiki/Anyk%C5%A1%C4%8Diai),1442
point,54.39574,24.03885,Alytus,LT,601084,PPLA,49195,The Alytus city municipality says the first historical record of Alytus dates to 1377 in the Chronicles of Wigand of Marburg. (https://alytus.lt/en/about-alytus/city-history),1377
point,57.54108,25.42751,Valmiera,LV,453754,PPLA,22812,Wikipedia states that Valmiera was first mentioned as a town in a chronicle dating back to 1323. (https://en.wikipedia.org/wiki/Valmiera),1323
point,57.39485,21.56121,Ventspils,LV,454310,PPLA,32723,"Wikipedia states that Ventspils was chartered in 1314, which is used here as the earliest documented city record. (https://en.wikipedia.org/wiki/Ventspils)",1314
point,56.96764,23.15554,Tukums,LV,454768,PPLA,16182,"Wikipedia’s history section says Tukums was under Livonian Order rule from 1253, which is used here as the earliest documented record for the settlement. (https://en.wikipedia.org/wiki/Tukums)",1253
point,57.15375,24.85953,Sigulda,LV,455718,PPLA,14757,"Sigulda tourism material says the Livonian Order Sigulda Castle was built in 1207, matching the city’s celebrated 800th anniversary in 2007; this is used as the earliest documented record. (https://tourism.sigulda.lv/wp-content/uploads/2021/06/06_marsruts_ENG_SIGULDA_CLASSICS_WWW.pdf)",1207
point,56.66363,22.48807,Saldus,LV,455890,PPLA,9553,"Wikipedia says the name Saldus is noted in historical sources as far back as the mid-13th century; this is approximate, and 1253 is used as a midpoint-style year. (https://en.wikipedia.org/wiki/Saldus)",1253
point,56.86014,24.36544,Salaspils,LV,455898,PPLA,17826,Wikipedia says Mārtiņsala in the Salaspils area had a Christian church as early as 1186; this is used as the earliest documented record for the locality. (https://en.wikipedia.org/wiki/Salaspils),1186
point,56.946,24.10589,Riga,LV,456172,PPLC,742572,"Britannica states that Riga was founded in 1201, which is used here as the earliest documented city record. (https://www.britannica.com/place/Riga)",1201
point,56.51028,27.34,Rēzekne,LV,456202,PPLA,26429,Wikipedia states that the name Rēzekne was first documented in 1285. (https://en.wikipedia.org/wiki/R%C4%93zekne),1285
point,56.29444,26.72459,Preiļi,LV,456530,PPLA,9553,The official Preiļi municipality history says the name Preiļi was first mentioned in written sources in a document from 1348. (https://www.preili.lv/lv/vesture),1348
point,56.79583,23.93726,Olaine,LV,457052,PPLA,9654,"Wikipedia says the first dwellings in what is currently known as Olaine were built in 1940, which is used here as the earliest documented record for the modern town. (https://en.wikipedia.org/wiki/Olaine)",1940
point,56.8162,24.61401,Ogre,LV,457065,PPLA,22767,Wikipedia states that the village of Ogre was first mentioned in 1206 as Oger. (https://en.wikipedia.org/wiki/Ogre%2C_Latvia),1206
point,56.50474,21.01085,Liepāja,LV,457954,PPLA,67421,Wikipedia says the oldest written text mentioning Līva village at the site of Liepāja is a treaty dated 4 April 1253. (https://en.wikipedia.org/wiki/Liep%C4%81ja),1253
point,56.97399,21.95721,Kuldīga,LV,458460,PPLA,9863,Wikipedia states that Kuldīga was first mentioned in 1242. (https://en.wikipedia.org/wiki/Kuld%C4%ABga),1242
point,56.968,23.77038,Jūrmala,LV,459201,PPLA,52001,"The official Jūrmala history page says the city of Jūrmala was founded on 11 November 1959; earlier settlements in the area are older, but the city itself dates from 1959. (https://www.jurmala.lv/lv/jurmalas-vesture)",1959
point,56.65,23.71278,Jelgava,LV,459279,PPLA,54834,The official Jelgava tourism site says Jelgava was first mentioned in written sources in 1265. (https://www.visit.jelgava.lv/en/jelgavas-pilseta),1265
point,56.49903,25.85735,Jēkabpils,LV,459283,PPLA,21014,"Wikipedia says the settlement became known as Jēkabmiests in 1670; because the modern city name Jēkabpils derives from that town, 1670 is used here. (https://en.wikipedia.org/wiki/J%C4%93kabpils)",1670
point,55.88333,26.53333,Daugavpils,LV,460413,PPLA,78126,"Wikipedia states that the town’s history began in 1273 with the building of Dünaburg Castle, which is used here as the earliest documented city record. (https://en.wikipedia.org/wiki/Daugavpils)",1273
point,57.31188,25.27456,Cēsis,LV,460570,PPLA,15020,The official Cēsis tourism page says Cēsis (Wenden) was first mentioned in chronicles in 1206. (https://visit.cesis.lv/en/hanseatic-league/),1206
point,56.4071,24.18733,Bauska,LV,461114,PPLA,9709,"The history page for Bauska states that the city is first mentioned in 1443, when construction of the fortress was ordered. (https://en.wikipedia.org/wiki/History_of_Bauska)",1443
point,56.90544,24.05113,Mārupe,LV,864723,PPLA,19096,"The official Mārupe parish history says the place got the name Mārupe on 3 August 1925, when Bieriņi Parish was renamed Mārupes Parish; this is used as the earliest documented mention of Mārupe itself. (https://www.marupe.lv/lv/marupes-novads/vesture/marupes-pagasta-vesture)",1925
point,70.66313,23.68092,Hammerfest,NO,779683,PPLA2,11448,"Wikipedia’s Hammerfest Church history says the first church built in Hammerfest was in 1620, which is used here as the earliest documented record. (https://en.wikipedia.org/wiki/Hammerfest_Church)",1620
point,69.96887,23.27165,Alta,NO,847633,PPLA2,15094,"Wikipedia’s Alta Church history says the first church built in Alta was completed in 1858, which is used here as the earliest documented record I could verify for the town. (https://en.wikipedia.org/wiki/Alta_Church)",1858
point,62.146,6.07108,Volda,NO,3131449,PPLA2,10809,"Wikipedia’s Volda Church history says the earliest existing historical records date back to 1338, which is used here as the earliest documented record for Volda. (https://en.wikipedia.org/wiki/Volda_Church)",1338
point,58.26856,7.97314,Vennesla,NO,3132208,PPLA2,12816,"Wikipedia’s Vennesla Church history says the earliest existing historical records date to 1620, which is used here as the earliest documented record for Vennesla. (https://en.wikipedia.org/wiki/Vennesla_Church)",1620
point,63.43049,10.39506,Trondheim,NO,3133880,PPL,216518,"Wikipedia states that the settlement was founded in 997 as a trading post, which is used here as the earliest documented record for Trondheim. (https://en.wikipedia.org/wiki/Trondheim)",997
point,69.6489,18.95508,Tromsø,NO,3133895,PPLA,41915,"Wikipedia states that the first church on Tromsøya was erected in 1252, providing the earliest documented record used here for Tromsø. (https://en.wikipedia.org/wiki/Troms%C3%B8)",1252
point,59.26754,10.40762,Tønsberg,NO,3134331,PPLA,55387,"Wikipedia says the first time Tønsberg was mentioned by a contemporary writer was in 1130, which is used here as the earliest documented record. (https://en.wikipedia.org/wiki/T%C3%B8nsberg)",1130
point,58.73333,5.7,Time,NO,3134628,PPL,19781,"Wikipedia’s Time Church history says the earliest existing historical records date back to 1319, which is used here as the earliest documented record for Time. (https://en.wikipedia.org/wiki/Time_Church)",1319
point,59.05,5.93333,Strand,NO,3135833,PPL,13474,"Wikipedia’s Strand Church history says the earliest existing historical records date back to 1280, which is used here as the earliest documented record for Strand. (https://en.wikipedia.org/wiki/Strand_Church_(Rogaland))",1280
point,59.22255,10.30055,Stokke,NO,3136725,PPL,11657,"Wikipedia’s Stokke Church history says the earliest existing historical records date back to 1329, which is used here as the earliest documented record for Stokke. (https://en.wikipedia.org/wiki/Stokke_Church)",1329
point,63.4681,10.92618,Stjørdalshalsen,NO,3136765,PPL,15693,"Wikipedia says Stjørdalshalsen was granted town status in 1997, which is the earliest clearly documented urban-status record I could verify for this locality. (https://en.wikipedia.org/wiki/Stj%C3%B8rdalshalsen)",1997
point,64.01487,11.49537,Steinkjer,NO,3136947,PPLA,13060,"Wikipedia says the village of Steinkjer was designated as a ladested in 1857, which is used here as the earliest clearly documented record for the town. (https://en.wikipedia.org/wiki/Steinkjer_(town))",1857
point,58.97005,5.73332,Stavanger,NO,3137115,PPLA,148682,"Wikipedia states that Stavanger counts its official founding year as 1125, when Stavanger Cathedral was completed, and that is used here as the earliest documented record. (https://en.wikipedia.org/wiki/Stavanger)",1125
point,68.69569,15.40498,Sortland,NO,3137405,PPLA2,10468,"Wikipedia says the municipality decided to declare town status for Sortland in 1997, which is the earliest clearly documented urban-status record I could verify for this locality. (https://en.wikipedia.org/wiki/Sortland_(town))",1997
point,58.09328,7.78294,Søgne,NO,3137971,PPL,9000,"Wikipedia’s Old Søgne Church history says the earliest existing historical records date back to 1344, which is used here as the earliest documented record for Søgne. (https://en.wikipedia.org/wiki/Old_S%C3%B8gne_Church)",1344
point,59.20962,9.60897,Skien,NO,3139075,PPLA,50595,"Wikipedia says archaeological evidence shows Skien’s founding preceded 1000 AD; this is approximate, and 1000 is used here as a rounded latest possible year for that earliest record. (https://en.wikipedia.org/wiki/Skien_(town))",1000
point,59.28391,11.10962,Sarpsborg,NO,3140084,PPLA,59038,"Wikipedia says the city was founded as Borg by Olav Haraldsson in 1016, which is used here as the earliest documented record for Sarpsborg. (https://en.wikipedia.org/wiki/Sarpsborg)",1016
point,58.85244,5.73521,Sandnes,NO,3140321,PPLA2,85386,"Wikipedia says the small port village of Sandnes was granted ladested status in 1860, which is the earliest clearly documented record I could verify for the town. (https://en.wikipedia.org/wiki/Sandnes)",1860
point,59.13118,10.21665,Sandefjord,NO,3140390,PPLA2,64345,"Wikipedia says the name Sandefjord was first mentioned in chapter 169 of Sverris saga from the year 1200, which is used here as the earliest documented record. (https://en.wikipedia.org/wiki/Sandefjord)",1200
point,59.14054,9.6561,Porsgrunn,NO,3142657,PPLA2,34377,"Wikipedia states that Porsgrunn is first mentioned in existing historical records in 1576 as “Porsgrund,” which is used here as the earliest documented record. (https://en.wikipedia.org/wiki/Porsgrunn)",1576
point,59.91273,10.74609,Oslo,NO,3143244,PPLC,1082575,"Wikipedia says Oslo was established as a trading place in 1048 under Harald Hardrada, which is used here as the earliest documented city record. (https://en.wikipedia.org/wiki/Oslo)",1048
point,59.55936,9.25853,Notodden,NO,3144075,PPLA2,12359,"UNESCO’s Rjukan–Notodden Industrial Heritage page describes the industrial development at Notodden beginning in 1905, which is used here for this modern company town. (https://en.wikipedia.org/wiki/Rjukan%E2%80%93Notodden_Industrial_Heritage_Site)",1905
point,68.43838,17.4272,Narvik,NO,3144987,PPLA2,14141,"Wikipedia states that Narvik became a town on 1 January 1902, which is used here for the modern town’s first formal record. (https://en.wikipedia.org/wiki/Narvik_(town))",1902
point,59.43403,10.65771,Moss,NO,3145375,PPLA2,49668,"Wikipedia says the first literary reference to the name Moss is in Bishop Eystein Aslaksson’s Red Book from 1396. (https://en.wikipedia.org/wiki/Moss,_Norway)",1396
point,65.83599,13.19076,Mosjøen,NO,3145386,PPLA2,9636,"Wikipedia says Mo, the place behind Mosjøen, is mentioned in Aslak Bolt’s cadastre; since that cadastre was written in 1432–1433, 1432 is used here. (https://en.wikipedia.org/wiki/Mosj%C3%B8en)",1432
point,62.73752,7.15912,Molde,NO,3145580,PPLA,22410,"Wikipedia says the earlier settlement on Veøya, predecessor to Molde, is first mentioned by Snorri Sturluson in connection with the Battle of Sekken in 1162. (https://en.wikipedia.org/wiki/Molde)",1162
point,66.31278,14.14278,Mo i Rana,NO,3145614,PPLA2,18866,"Wikipedia says there was a Sámi market in Mo starting in 1730, which is used here as the earliest documented record for the settlement behind modern Mo i Rana. (https://en.wikipedia.org/wiki/Mo_i_Rana)",1730
point,58.0274,7.45342,Mandal,NO,3146463,PPLA2,11053,"Wikipedia says a trading post called Vester-Risør grew up here during the 1300s; 1300 is used as an approximate year because the source gives only the century. (https://en.wikipedia.org/wiki/Mandal,_Norway)",1300
point,59.95597,11.04918,Lillestrøm,NO,3147465,PPLA2,89684,"Store norske leksikon says Lillestrøm station opened in 1854 and the name then began to be used for the settlement, so 1854 is used here. (https://snl.no/Lillestr%C3%B8m_-_by)",1854
point,61.11514,10.46628,Lillehammer,NO,3147474,PPLA,29011,"Wikipedia says the market at Lillehammer is mentioned in Håkon Håkonson’s saga in 1390, which is used here as the earliest documented mention. (https://en.wikipedia.org/wiki/Lillehammer)",1390
point,63.74644,11.29963,Levanger,NO,3147698,PPLA2,20171,Wikipedia says Levanger’s winter fair dates back to the 13th century; 1200 is used as an approximate year because the source gives only the century. (https://en.wikipedia.org/wiki/Levanger_(town)),1200
point,69.44318,18.15643,Lenvik,NO,3147743,PPL,11679,Wikipedia says the earliest historical records for Lenvik Church date to the 1100s; 1150 is used here as an approximate mid-century year for the place-name record. (https://en.wikipedia.org/wiki/Lenvik_Church),1150
point,59.05328,10.03517,Larvik,NO,3148129,PPLA2,23113,"Wikipedia says Larvik was an old coastal village that received market-town status in 1671, which is used here for the city’s first formal record. (https://en.wikipedia.org/wiki/Larvik)",1671
point,63.11045,7.72795,Kristiansund,NO,3149312,PPLA2,24013,"Wikipedia says the port of Christianssund was declared a ladested in 1631, which is used here as the earliest documented town record. (https://en.wikipedia.org/wiki/Kristiansund_(town))",1631
point,58.14671,7.9956,Kristiansand,NO,3149318,PPLA,117237,"Wikipedia says King Christian IV formally founded Kristiansand on 5 July 1641, which is used here as the city’s first record. (https://en.wikipedia.org/wiki/Kristiansand)",1641
point,59.28354,5.30669,Kopervik,NO,3149512,PPLA2,11561,"Wikipedia says the village of Kopervik was declared a ladested on 16 August 1866, which is used here as the first formal town record. (https://en.wikipedia.org/wiki/Kopervik)",1866
point,60.19049,11.99772,Kongsvinger,NO,3149533,PPLA2,12338,"Wikipedia says the name Kongsvinger was first applied to the fortress in old documents after it was completed in 1690, and that is used here for the city-name record. (https://en.wikipedia.org/wiki/Kongsvinger_Municipality)",1690
point,59.66858,9.65017,Kongsberg,NO,3149563,PPLA2,17667,"Wikipedia says Kongsberg was founded in 1624 after the discovery of silver, which is used here as the city’s first record. (https://en.wikipedia.org/wiki/Kongsberg)",1624
point,60.14151,11.17515,Jessheim,NO,3150851,PPLA2,12365,"Wikipedia says the railway station at Jessheim was built in 1854 and formed the foundation for the later town, so 1854 is used here. (https://en.wikipedia.org/wiki/Jessheim)",1854
point,59.41721,10.48343,Horten,NO,3151770,PPLA2,27178,"Wikipedia says the small port town of Horten was established as a municipality in 1858 after being designated a ladested, which is used here as the first formal town record. (https://en.wikipedia.org/wiki/Horten)",1858
point,60.16804,10.25647,Hønefoss,NO,3151917,PPLA2,13678,Wikipedia states that Hønefoss received town status in 1852; this is used here as the earliest clearly documented record found for the town. (https://en.wikipedia.org/wiki/H%C3%B8nefoss),1852
point,59.41378,5.268,Haugesund,NO,3153623,PPLA2,40321,Wikipedia states that the urban village area of Haugesund was declared a ladested in 1854; this is used here as the earliest documented record found for the town. (https://en.wikipedia.org/wiki/Haugesund),1854
point,68.79833,16.54165,Harstad,NO,3153823,PPLA2,20953,Wikipedia states that the town of Harstad was established in 1904 when it was separated from Trondenes Municipality. (https://en.wikipedia.org/wiki/Harstad_%28town%29),1904
point,62.65781,6.24094,Haram,NO,3153890,PPL,9357,Wikipedia states that the parish of Haram was established as a municipality on 1 January 1838; this is the earliest clear documented record found for Haram in the source consulted. (https://en.wikipedia.org/wiki/Haram_Municipality),1838
point,60.7945,11.06798,Hamar,NO,3154084,PPLA,29479,"Wikipedia’s history section says Nikolaus Breakspear founded Hamar Kaupangen in 1152, which is used here as the earliest documented record. (https://en.wikipedia.org/wiki/Hamar)",1152
point,59.12478,11.38754,Halden,NO,3154209,PPLA2,21970,"Wikipedia says the name Halden comes from the farm Hallen, first mentioned in 1629; this is used as the earliest documented record for Halden. (https://en.wikipedia.org/wiki/Halden)",1629
point,58.3405,8.59343,Grimstad,NO,3155041,PPLA2,24017,Wikipedia says Grimstad is first mentioned as a harbor in the 16th century and specifically notes the dated 1531 refuge of Christian II there; 1531 is used here as the earliest documented year in that source narrative. (https://en.wikipedia.org/wiki/Grimstad),1531
point,60.79574,10.69155,Gjøvik,NO,3155573,PPLA2,17596,"Wikipedia states that the village of Gjøvik was granted kjøpstad status on 1 January 1861, which is used here as the earliest documented record found for the town. (https://en.wikipedia.org/wiki/Gj%C3%B8vik_%28town%29)",1861
point,59.2181,10.9298,Fredrikstad,NO,3156529,PPLA2,83761,Wikipedia states that the city of Fredrikstad was founded in 1567 by King Frederick II. (https://en.wikipedia.org/wiki/Fredrikstad),1567
point,61.45217,5.85717,Førde,NO,3156804,PPLA2,10339,Wikipedia states that Førde was established as a town in 1997; no earlier standalone documented mention for the modern town was verified in the source consulted. (https://en.wikipedia.org/wiki/F%C3%B8rde_%28town%29),1997
point,61.59957,5.0328,Florø,NO,3156980,PPLA2,9024,Wikipedia states that Florø was founded by royal decree in 1860. (https://en.wikipedia.org/wiki/Flor%C3%B8),1860
point,58.29705,6.66069,Flekkefjord,NO,3157090,PPLA2,9048,"Wikipedia says Flekkefjord was mentioned as a town as early as 1580, which is used here as the earliest documented record. (https://en.wikipedia.org/wiki/Flekkefjord)",1580
point,60.88191,11.56231,Elverum,NO,3158300,PPLA2,12490,Wikipedia states that the parish of Elverum was established as a municipality on 1 January 1838; this is the earliest clearly documented record found in the source consulted. (https://en.wikipedia.org/wiki/Elverum),1838
point,58.45133,5.9997,Egersund,NO,3158792,PPLA2,11433,"Wikipedia states that the Church of St. Mary at Egersund was mentioned in 1292, which is used here as the earliest documented record for the place. (https://en.wikipedia.org/wiki/Egersund)",1292
point,59.66239,10.62801,Drøbak,NO,3158960,PPLA2,11363,Wikipedia states that Drøbak and Frogn were established as a parish of their own by royal decree on 8 September 1823; this is the earliest clearly documented record found for Drøbak in the source consulted. (https://en.wikipedia.org/wiki/Dr%C3%B8bak),1823
point,59.74389,10.20449,Drammen,NO,3159016,PPLA,105042,"Wikipedia states that Bragernes and Strømsø merged to gain status as a single city on 19 June 1811, which is used here as the earliest documented record for Drammen as a city. (https://en.wikipedia.org/wiki/Drammen)",1811
point,58.73536,5.64766,Bryne,NO,3159822,PPLA2,12465,Wikipedia says the village of Bryne grew up around Thime Station after the railroad was completed in 1878; this is used here as the earliest documented year found for Bryne in the source consulted. (https://en.wikipedia.org/wiki/Bryne),1878
point,60.88095,10.93948,Brumunddal,NO,3159894,PPLA2,11019,Wikipedia states that Brumunddal was established as a town in 2010; no earlier standalone documented mention for the town itself was verified in the source consulted. (https://en.wikipedia.org/wiki/Brumunddal),2010
point,67.28267,14.37513,Bodø,NO,3160881,PPLA,34073,"Wikipedia states that Bodø was established as a kjøpstad in 1816, which is used here as the earliest documented record found for the town. (https://en.wikipedia.org/wiki/Bod%C3%B8_%28town%29)",1816
point,60.39299,5.32415,Bergen,NO,3161732,PPLA,294029,Wikipedia says modern research places the trading settlement in the 1020s or 1030s; 1020 is used here as an approximate earliest documented year and should be read as approximate. (https://en.wikipedia.org/wiki/Bergen),1020
point,59.58326,11.16286,Askim,NO,3162651,PPLA2,12482,Wikipedia states that Askim was established as a municipality on 1 January 1838; this is the earliest clearly documented record found in the source consulted. (https://en.wikipedia.org/wiki/Askim),1838
point,59.83333,10.43721,Asker,NO,3162657,PPLA2,61906,Wikipedia states that Asker was established as a parish in the Middle Ages and as a municipality on 1 January 1838; 1838 is used here because the source gives no single earlier year. (https://en.wikipedia.org/wiki/Asker_Municipality_%281838%E2%80%932020%29),1838
point,58.46151,8.77253,Arendal,NO,3162955,PPLA,30916,Wikipedia says the village of Arendal was established in the middle of the 16th century; 1550 is used here as an approximate midpoint year. (https://en.wikipedia.org/wiki/Arendal),1550
point,62.47225,6.15492,Ålesund,NO,3163392,PPLA2,52626,"Wikipedia says the port of Aalesund was granted limited ladested rights in 1793, which is used here as the earliest documented record found for Ålesund in the source consulted. (https://en.wikipedia.org/wiki/%C3%85lesund)",1793
point,59.86244,10.66308,Nesoddtangen,NO,3336585,PPLA2,10911,No reliable standalone first historical mention for Nesoddtangen itself was verified in the consulted sources; the wider Nesodden municipality is documented from 1838. (https://en.wikipedia.org/wiki/Nesodden), 
point,63.46803,10.91776,Stjørdal,NO,6951004,PPLA2,13032,Wikipedia states that the present-day Stjørdal Municipality was established on 1 January 1902; this is used here as the earliest clearly documented record found for Stjørdal in the source consulted. (https://en.wikipedia.org/wiki/Stj%C3%B8rdal),1902
point,63.82842,20.25972,Umeå,SE,602150,PPLA,130224,"Wikipedia states Umeå parish is first mentioned in 1314, used as earliest record (https://en.wikipedia.org/wiki/Ume%C3%A5)",1314
point,64.75067,20.95279,Skellefteå,SE,602913,PPLA2,35516,"Wikipedia notes Skellefteå parish is mentioned in 1327, used as earliest record (https://en.wikipedia.org/wiki/Skellefte%C3%A5)",1327
point,65.31717,21.47944,Piteå,SE,603570,PPLA2,23067,Wikipedia indicates Piteå parish dates to early 14th century; commonly cited around 1320 (approximation) (https://en.wikipedia.org/wiki/Pite%C3%A5),1320
point,65.58415,22.15465,Luleå,SE,604490,PPLA,77832,"Wikipedia states Luleå parish is first mentioned in 1327, used as earliest record (https://en.wikipedia.org/wiki/Lule%C3%A5)",1327
point,67.85572,20.22513,Kiruna,SE,605155,PPLA2,17037,"Wikipedia notes Kiruna was founded in 1900 with mining development, used as earliest record (https://en.wikipedia.org/wiki/Kiruna)",1900
point,67.13387,20.65278,Gällivare,SE,606086,PPLA2,10362,"Wikipedia indicates Gällivare parish dates to 17th century, with records around 1669 (approximation) (https://en.wikipedia.org/wiki/G%C3%A4llivare)",1669
point,65.82518,21.68864,Boden,SE,606531,PPLA2,16830,"Wikipedia states Boden became a town in 1919, used as earliest formal record (https://en.wikipedia.org/wiki/Boden,_Sweden)",1919
point,55.42966,13.82041,Ystad,SE,2662149,PPLA2,18806,"Wikipedia states Ystad is first mentioned in 1244, used as earliest record (https://en.wikipedia.org/wiki/Ystad)",1244
point,57.64089,18.29602,Visby,SE,2662689,PPLA,23402,"Wikipedia notes Visby is mentioned in sources from 897, used as earliest record (https://en.wikipedia.org/wiki/Visby)",897
point,57.42887,15.07762,Vetlanda,SE,2663293,PPLA2,13430,Wikipedia indicates Vetlanda parish dates to 13th century; approx. 1250 used (https://en.wikipedia.org/wiki/Vetlanda),1250
point,56.87767,14.80906,Växjö,SE,2663536,PPLA,71282,"Wikipedia notes Växjö as a bishopric around year 1000, used as earliest record (https://en.wikipedia.org/wiki/V%C3%A4xj%C3%B6)",1000
point,57.64667,11.92944,Västra Frölunda,SE,2664050,PPL,15924,Wikipedia indicates parish origins in late 13th century; approx. 1280 used (https://en.wikipedia.org/wiki/V%C3%A4stra_Fr%C3%B6lunda),1280
point,57.7584,16.63733,Västervik,SE,2664203,PPLA2,21178,"Wikipedia states Västervik received town privileges in 1433, used as earliest record (https://en.wikipedia.org/wiki/V%C3%A4stervik)",1433
point,59.61617,16.55276,Västerås,SE,2664454,PPLA,127799,"Wikipedia notes Västerås dates back to Viking Age and is mentioned around 990, used as earliest record (https://en.wikipedia.org/wiki/V%C3%A4ster%C3%A5s)",990
point,57.18604,14.04001,Värnamo,SE,2664855,PPLA2,19061,Wikipedia indicates Värnamo parish dates to 13th century; approx. 1230 used (https://en.wikipedia.org/wiki/V%C3%A4rnamo),1230
point,59.26671,17.88407,Vårby,SE,2664989,PPL,10115,No reliable historical first mention found; modern suburb with unclear early documentation (),
point,57.10557,12.25078,Varberg,SE,2664996,PPLA2,34248,"Wikipedia states Varberg is mentioned in 1343, used as earliest record (https://en.wikipedia.org/wiki/Varberg)",1343
point,58.38075,12.3234,Vänersborg,SE,2665171,PPLA2,23119,"Wikipedia states Vänersborg was founded in 1644, used as earliest record (https://en.wikipedia.org/wiki/V%C3%A4nersborg)",1644
point,59.53436,18.07758,Vallentuna,SE,2665452,PPLA2,31937,Wikipedia notes Vallentuna has rune stones from 11th century; approx. 1050 used (https://en.wikipedia.org/wiki/Vallentuna),1050
point,59.85882,17.63889,Uppsala,SE,2666199,PPLA,177074,"Wikipedia notes Uppsala is described by Adam of Bremen around 1070, used as earliest written record (https://en.wikipedia.org/wiki/Uppsala)",1070
point,59.51839,17.91128,Upplands Väsby,SE,2666238,PPLA2,36534,Wikipedia indicates parish origins in 13th century; approx. 1240 used (https://en.wikipedia.org/wiki/Upplands_V%C3%A4sby),1240
point,57.79159,13.41422,Ulricehamn,SE,2666493,PPLA2,10629,"Wikipedia states Ulricehamn (then Bogesund) mentioned in 1492, used as earliest record (https://en.wikipedia.org/wiki/Ulricehamn)",1492
point,58.34784,11.9424,Uddevalla,SE,2666670,PPLA2,34781,"Wikipedia states Uddevalla is mentioned in 1498, used as earliest record (https://en.wikipedia.org/wiki/Uddevalla)",1498
point,59.19858,17.83317,Tumba,SE,2667094,PPLA2,40832,"Wikipedia indicates Tumba developed around railway and industry circa 1900, used as earliest record (https://en.wikipedia.org/wiki/Tumba,_Sweden)",1900
point,59.2,17.9,Tullinge,SE,2667109,PPL,16000,No reliable historical first mention found; modern locality with unclear early documentation (),
point,58.28365,12.28864,Trollhättan,SE,2667303,PPLA2,48573,Wikipedia says the site was first mentioned in literature in 1413. (https://en.wikipedia.org/wiki/Trollh%C3%A4ttan),1413
point,55.37514,13.15691,Trelleborg,SE,2667402,PPLA2,29316,Wikipedia says the earliest written record of Trelleborg is from 1257. (https://en.wikipedia.org/wiki/Trelleborg),1257
point,58.03717,14.9782,Tranås,SE,2667628,PPLA2,14550,Kultivera says the name Tranås is mentioned in 1407. (https://www.kultivera.nu/abouttranas),1407
point,57.72432,11.77013,Torslanda,SE,2667809,PPL,10129,No reliable source for a first documented mention of the locality itself was found. (),
point,62.48654,17.32613,Timrå,SE,2669047,PPLA2,10495,No reliable source for a first documented mention of the locality itself was found. (),
point,59.4439,18.06872,Täby,SE,2669772,PPLA2,58123,No reliable source for a first documented mention of the locality itself was found. (),
point,55.50788,13.23515,Svedala,SE,2670128,PPLA2,11796,Svedala Municipality says the locality arose after the Malmö–Ystad railway in 1874; this is used as the earliest record for the modern locality. (https://www.svedala.se/uppleva/kultur-och-fritid/kultur-och-historia/historia-om-svedala-kommun/),1874
point,62.39129,17.3063,Sundsvall,SE,2670781,PPLA2,57606,Wikipedia says Sundsvall was chartered in 1621. (https://en.wikipedia.org/wiki/Sundsvall),1621
point,59.36128,17.97114,Sundbyberg,SE,2670879,PPLA2,34529,"Wikipedia says Sundbyberg became a market town in 1888, used here as the earliest formal record for the modern town. (https://en.wikipedia.org/wiki/Sundbyberg_Municipality)",1888
point,59.37741,17.03119,Strängnäs,SE,2671392,PPLA2,13693,Wikipedia says the oldest known city charter for Strängnäs was granted in 1336. (https://en.wikipedia.org/wiki/Str%C3%A4ngn%C3%A4s),1336
point,59.32938,18.06871,Stockholm,SE,2673730,PPLC,1515017,Wikipedia says the earliest written mention of the name Stockholm dates from 1252. (https://en.wikipedia.org/wiki/Stockholm),1252
